Key,Content
task_context_11220,"Сыграйте в режиме Бесконечная Война <color=#EC6D26>{0}</color> раз"
task_context_11218,"Используйте Огненный шар <color=#EC6D26>{0}</color> раз на Арене"
task_context_12107,"Улучшите редкие войска <color=#EC6D26>{0}</color> раз"
task_context_12105,"Улучшите любое войско <color=#EC6D26>{0}</color> раз."
task_context_12104,"Получите любое войско <color=#EC6D26>{0}</color> раз"
task_context_11242,"Нанесите более <color=#EC6D26>{0}</color>  урона в Арене с помощью легендарных войск"
task_context_12103,"Потратьте <color=#EC6D26>{0}</color> золота"
task_context_12022,"Откройте <color=#EC6D26>{0}</color> Удачное время в наборе войск"
task_context_11243,"Используйте мифические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_context_12110,"Улучшите мифических войск <color=#EC6D26>{0}</color>  раз(а)"
task_context_12034,"Используйте Раскол, чтобы сразиться <color=#EC6D26>{0}</color> раз на Арене."
task_context_12033,"Используйте Засада, чтобы сразиться <color=#EC6D26>{0}</color> раз на Арене."
task_context_12109,"Улучшите легендарных войск <color=#EC6D26>{0}</color>  раз(а)"
task_context_11244,"Используйте Эпических Войск, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте"
task_context_12108,"Улучшите эпические войска <color=#EC6D26>{0}</color> раз."
task_context_12106,"Улучшите обычные войска <color=#EC6D26>{0}</color> раз."
task_context_12024,"Получите <color=#EC6D26>{0}</color> монет за строительство"
task_context_11246,"Используйте мифические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте"
task_context_11245,"Используйте легендарные войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте."
task_context_11236,"Используйте Маг, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_context_11235,"Используйте Стрелок, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_context_11234,"Используйте Маг, чтобы нанести более <color=#EC6D26>{0}</color> урона в Приключении."
task_context_11233,"Используйте Стрелок, чтобы нанести более <color=#EC6D26>{0}</color> урона в Приключении."
task_context_12046,"Нанесите более <color=#EC6D26>{0}</color>  урона в Арене с помощью легендарных войск"
task_context_12045,"Используйте эпические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_context_12032,"Используйте Фланги, чтобы сразиться <color=#EC6D26>{0}</color> раз на Арене."
task_context_12010,"Потратьте <color=#EC6D26>{0}</color> зеленых Энергия"
task_context_11252,"Используйте Маг Огня, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте."
task_context_11251,"Используйте Мастер Ядов, чтобы нанести более <color=#EC6D26>{0}</color> урона в Бесконечной войне."
task_context_12047,"Используйте мифические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_context_11114,"Сыграйте в режиме Приключения <color=#EC6D26>{0}</color> раз"
task_context_11212,"Сыграйте в кооперативном режиме <color=#EC6D26>{0}</color> раз"
task_context_12113,"Открыть легендарные сундуки <color=#EC6D26>{0}</color>"
task_context_11115,"Сыграйте в режиме Арена <color=#EC6D26>{0}</color> раз"
task_context_12118,"Откройте <color=#EC6D26>{0}</color> Удачное время в наборе войск"
task_context_11213,"Сыграйте в режиме Приключения <color=#EC6D26>{0}</color> раз"
task_context_12119,"Получите <color=#EC6D26>{0}</color> драгоценных камней за строительство"
task_context_12120,"Получите <color=#EC6D26>{0}</color> монет за строительство"
task_context_12048,"Используйте Эпических Войск, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте"
task_context_11211,"Победите <color=#EC6D26>{0}</color> врагов в Приключении, совместной игре или Арене"
task_context_11144,"Используйте Эпических Войск, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте"
task_context_11110,"Получите <color=#EC6D26>{0}</color> монет за строительство"
task_context_11210,"Получите <color=#EC6D26>{0}</color> древесины от строительства"
task_context_11209,"Получите <color=#EC6D26>{0}</color> монет за строительство"
task_context_12049,"Используйте легендарные войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте."
task_context_11208,"Получите <color=#EC6D26>{0}</color> драгоценных камней за строительство"
task_group_title_12_0,"Сезонные задания"
task_context_11116,"Заработайте <color=#EC6D26>{0}</color> трофеев в PVP"
task_context_11101,"Потратьте <color=#EC6D26>{0}</color> зеленых Энергия"
task_context_11215,"Заработайте <color=#EC6D26>{0}</color> трофеев в PVP"
task_context_11120,"Сыграйте в режим Охоты <color=#EC6D26>{0}</color> раз"
task_context_12051,"Используйте эпические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Бесконечной войне."
task_context_11142,"Нанесите более <color=#EC6D26>{0}</color>  урона в Арене с помощью легендарных войск"
task_context_11141,"Используйте эпические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_context_11113,"Сыграйте в кооперативном режиме <color=#EC6D26>{0}</color> раз"
task_context_11117,"Победить в <color=#EC6D26>{0}</color> аренах"
task_context_11111,"Получите <color=#EC6D26>{0}</color> древесины от строительства"
task_context_11012,"Получите любое войско <color=#EC6D26>{0}</color> раз"
task_context_11118,"Используйте Целебное заклинание <color=#EC6D26>{0}</color> раз на Арене"
task_context_61009,"Заработайте 3 звезды в приключении <color=#EC6D26>{0}</color> раз"
task_context_11019,"Заработайте <color=#EC6D26>{0}</color> трофеев в PVP"
task_group_title_15_0,"Сезонные задания"
task_context_61010,"Нанесите более 3М урона в Охоте в общей сложности <color=#EC6D26>{0}</color> раз"
task_context_12112,"Откройте эпические сундуки <color=#EC6D26>{0}</color>"
task_context_12111,"Откройте сундуки с добычей <color=#EC6D26>{0}</color>"
task_context_11103,"Потратьте <color=#EC6D26>{0}</color> золота"
task_context_11102,"Потратьте <color=#EC6D26>{0}</color> Кристаллов"
task_context_61012,"Получите <color=#EC6D26>{0}</color> эпических или выше войск через Печь"
task_group_title_16_1,"Охота клана"
task_context_11112,"Победите <color=#EC6D26>{0}</color> врагов в Приключении, совместной игре или Арене"
task_context_11133,"Используйте Стрелок, чтобы нанести более <color=#EC6D26>{0}</color> урона в Приключении."
task_context_11134,"Используйте Маг, чтобы нанести более <color=#EC6D26>{0}</color> урона в Приключении."
task_context_11135,"Используйте Стрелок, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_group_title_1_0,"Квесты для начинающих"
task_context_11136,"Используйте Маг, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
task_group_title_2_0,"Ежедневные квесты"
task_context_11137,"Используйте Стрелок, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте."
task_group_title_3_0,"Еженедельные квесты"
task_context_11138,"Используйте Маг, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте."
task_context_11139,"Используйте Стрелок, чтобы нанести более <color=#EC6D26>{0}</color> урона в режиме ""Бесконечная война""."
task_context_11140,"Используйте Маг, чтобы нанести более <color=#EC6D26>{0}</color> урона в Бесконечной войне."
task_group_title_8_0,"Еженедельное задание"
task_context_11204,"Получите любое войско <color=#EC6D26>{0}</color> раз"
task_context_52004,"Пройдите режим приключений <color=#EC6D26>{0}</color> раз с помощью Искатель Света или Некромант"
task_context_61004,"Пройдите режим приключений <color=#EC6D26>{0}</color> раз с помощью Искатель Света или Некромант"
frame_name_12,"Повелитель Огня"
res_name_100753,"Дуэлянт Огня: Аплодисменты"
task_group_title_10_0,"Ежедневный квест"
task_context_11143,"Используйте мифические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона на арене."
res_name_100853,"Дуэлянт Огня: Лихой"
task_group_title_11_0,"Еженедельный квест"
task_context_11108,"Откройте <color=#EC6D26>{0}</color> Удачное время в наборе войск"
chatBubble_unlocked_desc,"Используется по умолчанию."
task_context_11214,"Сыграйте в режиме Арена <color=#EC6D26>{0}</color> раз"
task_context_11201,"Потратьте <color=#EC6D26>{0}</color> зеленых Энергия"
task_context_63013,"Играйте в «Охоту» <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_11106,"Откройте <color=#EC6D26>{0}</color> редкие сундуки"
task_context_11152,"Используйте Маг Огня, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте."
task_context_11105,"Откройте сундуки с добычей <color=#EC6D26>{0}</color>"
task_context_61011,"Нанесите более 3 млн урона в Бесконечной Войне всего <color=#EC6D26>{0}</color> раз"
task_context_11145,"Используйте легендарные войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте."
task_context_11151,"Используйте Мастер Ядов, чтобы нанести более <color=#EC6D26>{0}</color> урона в Бесконечной войне."
task_context_11150,"Используйте Оракул, чтобы нанести более <color=#EC6D26>{0}</color> урона на Арене."
task_context_11130,"Используйте Фланги, чтобы сразиться <color=#EC6D26>{0}</color> раз на Арене."
task_context_11149,"Используйте мифические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Бесконечной войне"
task_context_11148,"Используйте Легендарные Войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Бесконечной Войне."
task_context_63014,"Сыграйте в Infinite War <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_11146,"Используйте мифические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Охоте"
task_context_52001,"Войдите в игру в течение <color=#EC6D26>{0}</color> дней"
task_context_52002,"Откройте <color=#EC6D26>{0}</color> сундуки с добычей"
task_group_title_13_0,"Ежедневный квест"
res_name_110143,"Владыка Волн"
res_name_120143,"Повелитель Огня"
task_context_61008,"Пройдите Волну 40 в кооперативном режиме в общей сложности <color=#EC6D26>{0}</color> раз"
task_context_11147,"Используйте эпические войска, чтобы нанести более <color=#EC6D26>{0}</color> урона в Бесконечной войне."
task_context_53009,"Откройте <color=#EC6D26>{0}</color> сундуки с добычей"
task_context_53011,"Пройдите режим приключений <color=#EC6D26>{0}</color> раз с помощью Искатель Света или Некромант"
task_group_title_14_0,"Еженедельный квест"
res_name_254,"Ледяные и Огненные Драконы"
task_context_11109,"Получите <color=#EC6D26>{0}</color> драгоценных камней за строительство"
task_context_62004,"Пройдите режим приключений <color=#EC6D26>{0}</color> раз с помощью Искатель Света или Некромант"
task_context_11107,"Откройте эпические сундуки <color=#EC6D26>{0}</color>"
task_context_11121,"Сыграйте в режиме Бесконечная Война <color=#EC6D26>{0}</color> раз"
task_context_11104,"Получите любое войско <color=#EC6D26>{0}</color> раз"
task_group_title_15,"Сезонные задания"
task_group_title_16_0,"Лига Кланов"
task_context_61013,"Вращайте колесо в общей сложности <color=#EC6D26>{0}</color> раз"
task_context_11132,"Используйте Раскол, чтобы сразиться <color=#EC6D26>{0}</color> раз на Арене."
task_context_11131,"Используйте Засада, чтобы сразиться <color=#EC6D26>{0}</color> раз на Арене."
frame_name_11,"Владыка Волн"
task_context_11202,"Потратьте <color=#EC6D26>{0}</color> Кристаллов"
task_group_title_4_0,"Сезонные квесты"
task_group_title_7_0,"Ежедневное задание"
task_context_11203,"Потратьте <color=#EC6D26>{0}</color> золота"
res_name_100353,"Геомант: Большой палец вверх"
res_name_100253,"Геомант: Плач"
task_context_63011,"Пройдите режим приключений <color=#EC6D26>{0}</color> раз с помощью Искатель Света или Некромант"
task_context_53001,"Войдите в игру в течение <color=#EC6D26>{0}</color> дней"
task_context_41032,"Улучшите легендарных войск <color=#EC6D26>{0}</color>  раз(а)"
task_context_63012,"Играйте на арене <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_13012,"Потратьте <color=#EC6D26>{0}</color> зеленых Энергия"
task_context_52003,"Наносите <color=#EC6D26>{0}</color> урон, используя Искатель Света или Некромант"
task_group_title_13,"Ежедневный квест"
task_context_61005,"Играйте на арене <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
campaign_func_value_104,{0}s
task_context_61002,"Откройте <color=#EC6D26>{0}</color> сундуки с добычей"
task_group_title_14,"Еженедельный квест"
follower_rating_3,B+
task_context_52005,"Играйте на арене <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
camp_season_faction_right,"Владыка Волн"
attr_val_35_5,Ветер
task_context_61001,"Войдите в игру в течение <color=#EC6D26>{0}</color> дней"
attr_val_35_0,Физический
follower_rating_7,S+
attr_val_35_3,Огонь
task_context_53010,"Наносите <color=#EC6D26>{0}</color> урон, используя Искатель Света или Некромант"
attr_val_35_4,Земля
task_context_61006,"Играйте в «Охоту» <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_62001,"Войдите в игру в течение <color=#EC6D26>{0}</color> дней"
campaign_func_desc_value_102,{0}/{1}s
task_context_52006,"Играйте в «Охоту» <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_62002,"Откройте <color=#EC6D26>{0}</color> сундуки с добычей"
task_context_41005,"Улучшите легендарных войск <color=#EC6D26>{0}</color>  раз(а)"
task_context_63001,"Войдите в игру в течение <color=#EC6D26>{0}</color> дней"
task_context_61007,"Сыграйте в Infinite War <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_63010,"Наносите <color=#EC6D26>{0}</color> урон, используя Искатель Света или Некромант"
task_context_52007,"Сыграйте в Infinite War <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_53002,"Войдите в игру в течение <color=#EC6D26>{0}</color> дней"
task_context_63009,"Откройте <color=#EC6D26>{0}</color> сундуки с добычей"
bd_unlock_val_9,{0}
task_context_53012,"Играйте на арене <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_53013,"Играйте в «Охоту» <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_53014,"Сыграйте в Infinite War <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_61003,"Наносите <color=#EC6D26>{0}</color> урон, используя Искатель Света или Некромант"
chatBubble_frame_name_2,"Ледяные и Огненные Драконы"
task_context_62003,"Наносите <color=#EC6D26>{0}</color> урон, используя Искатель Света или Некромант"
task_context_62005,"Играйте на арене <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_62006,"Играйте в «Охоту» <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_62007,"Сыграйте в Infinite War <color=#EC6D26>{0}</color> раз с Искатель Света или Некромант"
task_context_63002,"Войдите в игру в течение <color=#EC6D26>{0}</color> дней"
camp_season_faction_right_1,"Владыка Волн"
camp_season_faction_left_1,"Повелитель Огня"
task_context_41023,"Улучшите легендарных войск <color=#EC6D26>{0}</color>  раз(а)"
task_context_13002,"Сыграйте в режиме Приключения <color=#EC6D26>{0}</color> раз"
emoji_access_3,"Эксклюзивная регистрация на событие «Столкновение драконов»"
event_quest,"Пробный режим"
task_context_41011,"Улучшите легендарных войск <color=#EC6D26>{0}</color>  раз(а)"
emoji_access_6,"Эксклюзивная регистрация на событие «Столкновение драконов»"
campaign_talent_attr_val_1,{0:P1}
campaign_talent_attr_val_2,{0:P1}
coop_level_format,Кооператив<term=rogue_level_format/>
unit_attr_val_1190,{0:P0}
unit_attr_val_1660,{0:|Бесконечность}
btn_mode_name_14,Кооператив
task_context_10007,"Победите <color=#EC6D26>{0}</color> врагов в Приключении, совместной игре или Арене"
battle_layout_name_203,"Кооператив <term=rogue_level_format/>"
season_rank_format,Глобальный
troop_unlock_cond_99,Вскоре
attr_val_1450,{0:P0}
unit_attr_val_1073,{0:P1}
skill_desc_200404,<term=skill_desc_passive/>
skill_desc_200604,<term=skill_desc_passive/>
attr_1050,HP
skill_desc_200304,<term=skill_desc_passive/>
skill_desc_200704,<term=skill_desc_passive/>
attr_val_35_1,Дерево
attr_val_1180,{0:P0}
attr_val_35_2,Вода
attr_10070,DPS
attr_val_1050,<term=attr_val_1050_>{0}</term>
attr_val_10070,{0:0}
unit_attr_val_1200,{0:P1}
skill_desc_200104,<term=skill_desc_passive/>
unit_attr_val_1202,{0:P1}
skill_desc_200204,<term=skill_desc_passive/>
training_troops,"В наличии"
skill_desc_200504,<term=skill_desc_passive/>
unit_attr_val_1710,{0:P1}
attr_val_1470,{0}s
attr_val_10090,{0:0}
res_name_10143,Волк
game_mode_name_16,"Рассвет Столкновение"
mode_matching_title_16,"Поиск противника ..."
ask_context_4025,<term=task_context_3022/>
task_context_10004,"Потратьте <color=#EC6D26>{0}</color> зеленых Энергия"
unit_attr_val_1103,{0:P1}
attr_val_1410,{0:P0}
attr_val_1120,{0:P0}
attr_val_1430,{0:P0}
attr_val_1460,{0:P0}
res_name_20143,"Ледяные и Огненные Драконы"
res_name_30143,"Хэллоуинский Ужас"
event_rank_title,"Слияние Challenge"
attr_1060,HP
unit_attr_31,Класс
btn_mode_name_1,Кооператив
event_rank_title_1,"Слияние Challenge"
campaign_talent_attr_val_3,{0:P1}
campaign_talent_attr_val_4,{0:P1}
campaign_talent_attr_val_5,{0:P1}
unit_attr_val_1193,{0:P0}
unit_attr_val_1093,{0:P1}
attr_val_1070,{0:0}
attr_val_10010,{0:0}
attr_val_1260,{0:P0}
attr_value_100090,{0:0}
attr_value_10090," {0:0}"
attr_val_1090,{0:0.###}
league_defense_area_title,"Зона Оборонительного Состава"
league_battle_exit_title,"Подтвердить выход?"
league_attack_info_desc,"Пожалуйста, подтвердите ваш состав. Солдатов нельзя изменить после подбора."
peak_league_title,Пик
league_defense_area_result,"Результат Оборонительного Состава"
overworld_map_rank_title_short,"Еженедельный ранг"
not_enough_battle_quota,"Испытаний не осталось"
layout_attack,Атака
defense_area_1102,"Железный Фронт"
defense_area_1101,"Приливная Пружина"
defense_area_1103,"Разбитый Утес"
defense_area_1104,"Шторм Эхо"
league_sign_up_register,Регистрация
league_sign_up_registered,Зарегистрировано
league_sign_up_not_eligible,Недоступно
league_sign_up_rank_title,"Условия участия"
overworld_camp_4,"Аметистовое святилище"
unit_skill_name_663_2,Ожог
unit_skill_name_664_2,Сжечь
launch_fireworks_title,"Запустить фейерверк"
launch_fireworks_show_obtained,"Показать имеющиеся"
clanwar_not_allow_play_firework,"Займите башню, чтобы отпраздновать."
game_main_title_40,"Удачный Рывок"
eliminated_tips,"Наблюдение — выйти в любой момент"
survival_goal,"Цель выживания"
league_sign_up_info,"В настоящее время идет фаза регистрации. Официально стартует во второй половине Арена сезона!"
league_sign_up_cancel_registration_title,"Отменить регистрацию?"
defense_area_1100,"Бастион Мечещита"
game_mode_name_41,Пик
card_list_title_0,Неприобретённый
no_reward_desc,"Награды не получены из-за низкого рейтинга в этом раунде."
select_build_no_exist,"{0} еще не получено"
exchangeShop_specialTaskDesc,"Выполняйте задания, чтобы получить награды сундуков."
defense_area_1,
defense_area_2,
defense_area_3,
defense_area_4,
defense_area_5,
notification_desc_9,"Кто-то упомянул вас в клане."
notification_func_2,"Упоминание Клана"
gameplay_tab_title_10006,Соревновательный
gameplay_tab_title_10007,"Командная работа"
gameplay_tab_title_10005,Кланы
gameplay_tab_title_10004,Мультиплеер
frame_access_29,"Эксклюзив Боевого Пропуска 30-го Сезона"
pvp_skin_access_4,"Доступно на событии «Биржа» Сезона 30."
clan_war_slg_army_hp_buy,"Пополнение морали"
unit_tag_15,"Дебафф
"
task_context_12021,"Открыть легендарные сундуки <color=#EC6D26>{0}</color>"
user_sign_reset_title,"Сброс подписи"
user_face_reset_title,"Сброс аватара"
team_players_version_not_match,"Версия игры этого игрока не совпадает с вашей. Пожалуйста, убедитесь, что оба игрока используют одну и ту же версию, прежде чем начать играть."
unit_skill_desc_153_1,"Физический Оборонительный Состав увеличен."
unit_skill_name_153_1,"Усиление Оборонительного Состава"
unit_skill_name_153_2,"Шквал Бездны"
unit_skill_desc_153_2,"Наносит урон нескольким врагам."
daily_limit_cnt_format,"Ежедневный лимит: {0}/{1}"
overworld_save_btn,
overworld_tutorial_finish,
home_overworld_entry,
unit_name_140,"Лорд шторма"
unit_name_156,Скелет-Жнец
unit_name_157,Маг-скелет
unit_skill_desc_156_1,"Наносит урон нескольким врагам."
unit_skill_name_156_1,Мечепад
unit_desc_156,"Костяные Консулы: Авангард, пожинающий души Мечепадом."
unit_name_152,"Скелет Жнец"
unit_desc_152,"Костяные Консулы: Авангард, пожинающий души Мечепадом."
unit_skill_name_152_1,Мечепад
unit_skill_desc_152_1,"Наносит урон нескольким врагам."
unit_desc_153,"Костяные Консулы: Арканист, подавляющий врагов Абиссальным Шквалом."
unit_name_153,"Скелет Маг"
unit_skill_desc_154_1,"Физический Оборонительный Состав увеличен."
unit_name_154,Рыцарь-скелет
unit_desc_154,"Консулы Кости: Страж, закрепляющий линию обороны «Отпором щитом»."
unit_skill_name_154_1,"Усиление Оборонительного Состава"
unit_skill_name_154_2,"Падение Копья"
unit_skill_desc_154_2,"Наносит урон нескольким врагам."
unit_skill_name_154_3,"Щитовое Отталкивание"
unit_skill_desc_154_3,"Отбросить и нанести урон окружающим врагам."
unit_name_155,"Повелитель Скелетов"
unit_desc_155,"Костяные Консулы: Суверен, изрекающий погибель на живых с Костяного Трона."
unit_skill_name_155_1,"Усиление Оборонительного Состава"
unit_skill_desc_155_1,"Физический Оборонительный Состав увеличен."
unit_skill_name_155_2,"Дождь Небесного Клинка"
unit_skill_desc_155_2,"Наносит урон множественным врагам."
unit_skill_name_155_3,"Щитовое Отталкивание"
unit_skill_desc_155_3,"Отбросить и нанести урон окружающим врагам."
unit_skill_name_155_4,"Призыв Стража"
unit_desc_157,"Консулы Кости: Арканист, подавляющий врагов Шквалом Бездны."
unit_skill_desc_155_4,"Призовите Скелет-Жнец и Маг-скелет."
unit_skill_name_157_1,"Шквал Бездны"
unit_skill_desc_157_1,"Наносит урон нескольким врагам."
unit_desc_140,"Рожденный из сердца вечного циклона, Лорд шторма является живой яростью небес."
overworld_batting_btn,
feat_unlock_5,"Открывается на уровне опыта {0}"
res_name_1140,Энергия
res_desc_1140,"Энергия используется для участия в активностях на Поле битвы."
overworld_marching_btn,Исследование...
overworld_prob_title,"Выход очков фракции"
gameplay_tab_title_2,Недавние
season_start_in_format,"Начнется через: {0}"
gameplay_tab_title_empty_2,"Записей пока нет"
gameplay_tab_title_10001,"Сегодняшние хиты продаж"
gameplay_tab_title_10002,"Рекомендуемые режимы"
gameplay_tab_title_10003,Рекомендуется
season_end_in_format,"Заканчивается на: {0}"
gameplay_tab_title_empty_1,"Добавьте это в свою коллекцию!"
lineup_style_skin_access_10001,"Награда за событие"
lineup_style_skin_access_9001,"Награда события"
lineup_style_skin_access_8001,"Награда за событие"
lineup_style_skin_access_7001,"Награда события"
lineup_style_skin_name_10,"Звездная связь"
lineup_style_skin_name_9,"Мистические Золотые Руны"
lineup_style_skin_name_8,"Матрица Порядка"
lineup_style_skin_name_7,"Позолоченный герб"
overworld_chat_prefix_0,[Лагерь]
overworld_chat_prefix_1,"[Военная зона]"
light_dark_pack_title_1,"Светлая кожа"
light_dark_pack_title_3,"Темный оттенок кожи"
light_dark_pack_desc_1,"Одетые в свет, развейте тьму!"
light_dark_pack_desc_3,"Наступает ночь — поглотите свет!"
rarity_6,Престиж
res_name_168,"Латы Ночного Света"
team_err_645,"Версии битвы игроков не совпадают."
team_err_692,"Число игроков превышает максимальный лимит для этого режима."
team_err_649,"Не удалось присоединиться к комнате."
team_err_693,"Уровень игрока недостаточен."
team_err_643,"Комната была расформирована."
battle_analysis_attr_7,Взрыв
battle_analysis_attr_6,Поддержка
battle_analysis_attr_5,Одиночный
battle_analysis_attr_4,Область
battle_analysis_attr_3,Контроль
lucky_flop_tip_msg,"Супер удачный розыгрыш здесь!  
(1) Используйте золото для набора во время события, чтобы заработать Супер Удачу (обычная Удача не учитывается).  
(2) Накопите Супер Удачу, чтобы войти в Супер удачный момент, или используйте драгоценные камни, чтобы войти раньше.  
(3) Супер Удача будет сброшена после окончания события.  
(4) Каждый раунд включает ограниченные и неограниченные Мифические, Легендарные, Эпические единицы и ресурсы.  
(5) Пул обновляется после того, как все мифические призы будут получены.  
(6) Максимум 10 раундов в день.  "
unit_skin_rarity_5,Мифический
unit_skin_rarity_6,Престиж
unit_skin_rarity_1,Общее
unit_skin_rarity_2,Редкий
unit_skin_rarity_3,Эпический
unit_skin_rarity_4,Легендарный
title_skin_default_name,"Базовый Мартовский Значок"
battle_result_report_effect_source_4,Скоро.
battle_result_report_effect_source_5,Скоро
battle_result_report_effect_source_6,Скоро
battle_result_report_effect_source_7,Скоро.
battle_result_report_effect_source_3,Скоро
name_effect_source_5,Скоро!
name_effect_source_6,Скоро
name_effect_source_7,Скоро
name_effect_source_8,Скоро
name_effect_source_2,Скоро!
name_effect_source_4,Скоро
name_effect_source_3,Скоро.
name_effect_source_1,"Скоро в игре."
name_effect_source_desc,"Используется по умолчанию."
name_effect_default_name,"Базовая именная табличка"
title_skin_source_desc,"Используется по умолчанию."
battle_result_report_effect_source_2,Скоро
custom_res_tab_name_8,"Именной значок"
clan_war_slg_member_rank_sort_4,"Участие Босса"
clan_war_slg_member_rank_sort_5,Моралес
clan_war_slg_member_rank_sort_3,"Красная энергия"
unit_skill_desc_43_1,"Наносит урон случайному врагу при смерти."
unit_skill_name_43_1,"Пуля предсмертного хрипа"
battle_result_report_effect_default_name,"Базовое оповещение"
battle_result_report_effect_source_1,Скоро
res_name_768,"Фиолетовая пластина"
res_name_668,"Лазурная Плита"
res_name_568,"Багровые латы"
res_name_468,"Изумрудная Пластина"
res_name_368,"Золотая Пластина"
res_name_770,"Оповещение о Фиолетовом Дротике"
res_name_670,"Зелёная Дельта: Тревога"
res_name_570,"Оповещение о Золотом кольце"
res_name_470,"Тревога: Синий Куб"
res_name_370,"Тревога: Огненный Дракон"
res_name_270,"Тревога Ледяного Дракона"
res_name_170,"По умолчанию"
res_name_268,"Драконьи латы"
res_name_300040169,"Марш Вайпера"
res_name_300030169,"Марш Лютоволка"
res_name_300020169,"Львиный марш"
res_name_300010169,"Соколиный Марш"
res_name_469,"Иви Марч"
res_name_369,"Морозный Марш"
res_name_269,"Громовой Марш"
res_name_169,"Марш Дикого Огня"
res_name_868,"Фиолетовая Пластина"
unit_desc_336,"Маленький каменный дух, оживлённый бурей."
unit_desc_337,"Маленький каменный дух, наделённый магической энергией бурей."
unit_desc_338,"Жук, рожденный в буре, с шипами на спине."
unit_desc_321,"Элементарный краб стихии ветра."
battle_result_report_effect_default_desc,"Используется по умолчанию."
title_effect_source_1,Скоро
unit_name_336,"Штормовой Дух"
unit_name_337,"Элемент Бури"
unit_name_338,Шторможук
unit_desc_335,"Стихийный воин, который повелевает бурей, увеличивая уклонение, физ. сопротивление и сопротивление ветру окружающих юнитов."
battle_title_name_1,"Драконорожденные Близнецы"
unit_name_335,"Штормовой Воин"
ad_firework_pack_title,"Набор фейерверков"
unit_name_718,"Грейс Священник"
unit_skill_desc_625_1,"В начале боя переместитесь к лучнику, чтобы нанести урон по области.  
[Совместная игра]: Каждая атака имеет шанс нанести умеренный урон по большой области."
unit_skill_desc_851_3,"Земной скачок увеличение урона."
unit_skill_desc_658_1,"Оно атакует только врагов со скоростью атаки ниже 0.8, нанося АОЕ урон."
emoji_access_1001,Вскоре
emoji_access_1004,Вскоре
emoji_access_1005,Вскоре
emoji_name_1001,"Геомант: Непростительно!"
res_name_100153,"Геомант: Непростительно!"
emoji_name_1004,"Гриб Ассасин: Как отвратительно!"
emoji_name_1005,"Гриб Ассасин: Всё как и планировалось!"
res_name_100453,"Гриб Ассасин: Как отвратительно!"
res_name_100553,"Гриб Ассасин: Всё как и планировалось!"
res_name_270143,"Удачливые Кости"
res_name_280143,"Падающие блоки"
emoji_access_1011,Вскоре
emoji_access_1006,Вскоре
emoji_access_1009,Вскоре
emoji_access_1010,Вскоре
emoji_access_1026,"Вход: Dragon Clash Эксклюзив"
emoji_access_1025,"Вход: Dragon Clash Эксклюзив"
event_center_event_exclusive,"Событийный эксклюзив"
camp_season_bp_purchase_desc,"Пройдите Сезонное испытание, чтобы разблокировать щедрые награды!"
camp_season_bp_extra_desc,"Накапливайте больше Очков Сезона, чтобы получить дополнительные призы!
(Действует после разблокировки Пропуск Затмения)"
