Key,Content
unit_name_1617,"Năng lượng Dữ dội"
event_center_sub_title,"Giải Đặc Biệt"
unit_skill_name_765_2,"Tập Kích Bóng Tối"
unit_skill_desc_765_1,"Vào Tàng Hình khi bắt đầu trận đấu (kẻ địch bỏ qua); ưu tiên các đơn vị Xạ thủ."
unit_skill_desc_765_3,"Sát thương kỹ năng tăng."
unit_skill_name_765_1,"Tắc bóng"
unit_name_765,Joker
train_challenge_level_31010,"Thử thách Xạ Thủ Xương - Cao cấp I"
train_challenge_level_31009,"Thử thách Xạ Thủ Xương - Trung cấp II"
train_challenge_level_31008,"Thử thách Xạ Thủ Xương - Trung cấp I"
train_challenge_level_31007,"Thử thách Xạ Thủ Xương - Sơ cấp"
train_challenge_level_31011,"Thử thách Xạ Thủ Xương - Cao cấp II"
train_challenge_level_31012,"Thử thách Xạ Thủ Xương - Cao cấp III"
res_type_34,"Quân lính"
unit_name_1611,
unit_name_1612,
unit_name_1613,
unit_name_1614,
unit_name_1615,
unit_name_1616,
unit_name_1618,
unit_name_1619,
unit_name_1620,
unit_skill_name_1611_1,
unit_skill_name_1612_1,
unit_skill_name_1613_1,
unit_skill_name_1614_1,
unit_skill_name_1615_1,
unit_skill_name_1616_1,
unit_skill_name_1618_1,
unit_skill_name_1619_1,
unit_skill_name_1620_1,
unit_skill_name_1611_1_tag,
unit_skill_name_1612_1_tag,
unit_skill_name_1613_1_tag,
unit_skill_name_1614_1_tag,
unit_skill_name_1615_1_tag,
unit_skill_name_1616_1_tag,
unit_skill_name_1618_1_tag,
unit_skill_name_1619_1_tag,
unit_skill_name_1620_1_tag,
unit_skill_desc_783_1,"Triệu hồi 4 lính bộ xương tấn công kẻ địch; kỹ năng có thể sử dụng tối đa 5 lần."
unit_skill_desc_783_2,"Số lượng bộ xương được triệu hồi đã được tăng lên 6."
unit_skill_desc_783_3,"Giảm thời gian hồi chiêu kỹ năng."
unit_name_783,"Tử Linh Sư"
slg_watch_players,"Đang xem: {0}"
ad_inst_pack_title,"Ưu đãi đặc biệt!"
leave_spectating_tips,
unit_skill_name_851_3,"Sức mạnh Vách đá"
unit_skill_name_848_1,"Thánh Tẩy"
unit_skill_name_848_2,"Vô-lê Nhẹ"
unit_skill_name_848_3,"Hồi Phục Rạng Rỡ"
unit_skill_name_849_1,"Khu Mặt Trời"
unit_skill_name_849_2,"Dư huy"
unit_skill_name_849_3,"Uy lực Thái Dương"
unit_skill_name_850_1,"Xung Kích Bóng Tối"
unit_skill_name_850_2,"Khiên Hoàng hôn"
unit_skill_name_850_3,"Triều Dâng Bóng Tối"
unit_skill_name_851_1,"Đất Nhảy"
unit_skill_name_851_2,"Thế Đá"
unit_skill_name_663_1,"Xích Kích"
unit_skill_name_663_3,"Lưỡi Đao Rực Lửa"
unit_skill_name_664_1,"Rực Vọt"
unit_skill_name_664_3,"Vọng Kích"
unit_skill_desc_851_2,"Giữ vững vị trí khi bắt đầu trận chiến để tăng Kháng trong một khoảng thời gian."
unit_skill_desc_848_1,"Gây sát thương AoE liên tục cho kẻ địch xung quanh và hồi máu cho bản thân khi HP dưới 50%."
unit_skill_desc_848_2,"Nhận Đa Xạ và một hiệu ứng có lợi tăng Sức Mạnh Công Kích khi kỹ năng được kích hoạt."
unit_skill_desc_848_3,"Tăng lượng Hồi phục."
unit_skill_desc_849_1,"Gây sát thương diện rộng nhỏ liên tục."
unit_skill_desc_849_2,"Tăng Thời gian hiệu lực Kỹ năng."
unit_skill_desc_849_3,"Sát thương kỹ năng Uy lực Thái Dương được tăng"
unit_skill_desc_850_2,"Nhận Lá chắn khi kỹ năng được kích hoạt."
unit_skill_desc_850_3,"Tăng Sát thương."
unit_skill_desc_851_1,"Nhảy về phía Chiến binh đơn vị và gây sát thương đơn mục tiêu cực lớn."
unit_skill_desc_663_1,"Ưu tiên nhiều đòn chém diện rộng nhắm vào kẻ địch ngẫu nhiên gần Xạ thủ và Pháp sư."
unit_skill_desc_663_2,"Gây sát thương thiêu đốt liên tục lên kẻ địch có kháng lửa dưới 600."
unit_skill_desc_663_3,"Xích Kích sát thương kỹ năng tăng lên"
unit_skill_desc_664_1,"Ưu tiên nhiều đòn chém đơn mục tiêu lên các kẻ địch ngẫu nhiên gần Xạ thủ và Pháp sư."
unit_skill_desc_664_2,"Gây sát thương đốt cháy liên tục cho kẻ địch có kháng Lửa dưới 600."
unit_skill_desc_664_3,"Tăng Thời gian Kỹ năng."
unit_name_664,"Liệt Hỏa Lữ Khách"
unit_name_663,"Tia Lửa Đỏ Rực"
unit_name_848,"Người tìm kiếm ánh sáng"
unit_name_849,"Thái Dương Hiền Giả"
unit_name_850,"Phù Thủy Bóng Tối"
unit_name_851,"Chúa tể Đá"
check_reward_claim_mode31_tp4,"Công hội Ban thưởng"
report_player_option_7,"Avatar vi phạm"
split_details_title,"Chi tiết chiến lược"
strategy_name_22,"Quay lại"
strategy_name_4,"Chia quân"
strategy_name_3,"Đâm lén"
strategy_name_2,"Tạt sườn"
strategy_name_1,"Xung phong"
strategy_name_20,"Đột kích"
select_img,"Chọn Ảnh"
avater_unlock_6,"Tải ảnh từ album của bạn lên để dùng làm Ảnh đại diện tùy chỉnh."
user_custom_avatar,"Ảnh đại diện tùy chỉnh"
upload_avatar_fail_tip,"Tải lên thất bại. Vui lòng thử lại sau"
upload_avatar_max_cnt,"Đã đạt giới hạn tải lên mỗi ngày"
upload_avatar_fail_cond,"Không thể tải lên: Đã vượt quá giới hạn hoặc chưa đạt tiêu chí"
avater_unlock_5,"Bạn có thể sử dụng Ảnh đại diện này sau khi nhận được trang phục {0}."
report_clan_option_4,Khác
report_clan_option_3,"Mô tả không phù hợp"
report_clan_option_2,"Tên không phù hợp"
report_clan_option_1,"Avatar vi phạm"
report_clan_title,"Báo cáo"
upload_avatar_success_tip,"Ảnh đại diện tải lên thành công"
custom,"Tùy chỉnh"
unit_desc_133,"Một kẻ săn mồi đỉnh cao của những đỉnh núi cao nhất, nắm giữ sức mạnh của gió bão nguyên thủy. Nó triệu hồi lốc xoáy để đàn áp kẻ địch và giảm tốc độ tấn công của chúng."
unit_desc_137,"Một con bọ cánh đột biến bay lượn giữa những đám mây. Đôi cánh của nó, được bao phủ bởi lớp vỏ ánh sáng chảy, có thể tạm thời hóa kim loại để tăng cường đáng kể mọi kháng tính."
strategy_switch_desc,"Chiến lược không được hỗ trợ. Đã chuyển sang Dash."
strategy_unavailable_title,"Chiến lược không khả dụng"
daily_limit_format,"Không hiển thị hôm nay"
strategy_info_content_1,"Gạch Xanh Lam/Xanh Lục: Khu vực khởi đầu (các đơn vị tại đây sẽ thực hiện cú nhảy)."
strategy_info_content_2,"Gạch Đỏ: Khu vực hạ cánh (vị trí mục tiêu cho cú nhảy chiến thuật)."
strategy_info_content_3,"Vùng Xám Đậm: Khu vực triển khai tiêu chuẩn cho cả hai bên."
over_world_watch_title,"Chiến trường"
overworld_watch_room_name,"Chiến trường {0}"
overworld_watch_players,"Đang xem: {0}"
attributes,"Thuộc tính"
attr_val_1080,"Phòng thủ"
equip_attr_1080,"Phòng thủ"
invalid_def_formation_tips,"Đội hình phòng thủ không thể để trống"
unit_recall_not_allowed,"Hàng Phòng Thủ không thể để trống"
recall_all_def_confirm_msg,"1 người lính sẽ được giữ lại để phòng thủ. Triệu hồi những người khác không?"
notify_func_3,"Phòng Thủ"
layout_def,"Phòng thủ"
overworld_room_name,
id_code_desc,"Mã bảo mật này là thông tin quan trọng để xác minh danh tính của bạn. Vì sự an toàn của tài khoản, vui lòng không cung cấp cho người khác và hãy bảo quản cẩn thận."
id_code_title,"Mã bảo mật"
env_style_desc_1,"Phép thuật toàn cầu của Phù thủy thay đổi theo mỗi mùa. Hãy sử dụng những hiệu ứng có lợi trong chiến đấu này để làm chủ chiến lược của bạn!"
unit_name_1017,"Cảnh giới Huyền bí"
unit_skill_desc_1001_1,"Giảm Tốc độ di chuyển của tất cả đơn vị."
unit_skill_desc_1002_1,"Tăng Tốc độ nạp Năng lượng của tất cả đơn vị lên 20%."
unit_skill_desc_1003_1,"Tất cả đơn vị hồi phục 2% HP tối đa mỗi giây."
unit_skill_desc_1004_1,"Tăng Tốc độ tấn công của tất cả đơn vị."
unit_skill_desc_1005_1,"Tăng HP tối đa của tất cả các đơn vị lên 20%."
unit_skill_desc_1006_1,"Giảm Tỷ lệ trúng của tất cả các đơn vị đi 10%."
unit_skill_desc_1007_1,"Định kỳ làm câm lặng tất cả đơn vị trên sân."
unit_skill_desc_1008_1,"Tất cả các đơn vị khôi phục 20 Năng lượng khi bắt đầu trận chiến."
unit_skill_desc_1009_1,"Tất cả đơn vị nhận một Lá Chắn khi bắt đầu trận chiến."
unit_skill_desc_1010_1,"Tăng Kháng Vật lý của tất cả các đơn vị."
unit_skill_desc_1011_1,"Tăng Kháng Gỗ của tất cả đơn vị."
unit_skill_desc_1012_1,"Tăng Kháng Nước của tất cả các đơn vị."
unit_skill_desc_1013_1,"Tăng kháng Lửa của tất cả các đơn vị."
unit_skill_desc_1014_1,"Tăng Kháng Đất cho tất cả đơn vị."
unit_skill_desc_1015_1,"Tăng Kháng Gió cho tất cả đơn vị."
unit_skill_desc_1016_1,"Tăng Sức Mạnh Tấn Công của tất cả các đơn vị [Chiến binh]."
unit_skill_desc_1017_1,"Tăng Sức tấn công của tất cả đơn vị [Pháp sư]."
unit_skill_desc_1018_1,"Tăng Lực tấn công của tất cả các đơn vị [Xạ thủ]."
unit_skill_name_1001_1,"Nền Băng Giá"
unit_skill_name_1002_1,"Thủy Quá Tải"
unit_skill_name_1003_1,"Tái sinh mùa thu"
unit_skill_name_1004_1,"Gió Nhanh"
unit_skill_name_1005_1,"Khiên Hoa"
unit_skill_name_1006_1,"Mù bụi"
unit_skill_name_1007_1,"Điềm Báo Dữ"
unit_skill_name_1008_1,"Sẵn sàng chiến đấu"
unit_skill_name_1009_1,"Hộ Thuẫn Hiệp Lực"
unit_skill_name_1010_1,"Rào chắn Vật lý"
unit_skill_name_1011_1,"Phòng Thủ Xanh Tươi"
unit_skill_name_1012_1,"Giáp Băng giá"
unit_skill_name_1013_1,"Sức Bền Rực Lửa"
unit_skill_name_1015_1,"Khiên Gió"
unit_skill_name_1014_1,"Đá Linh Hồn"
unit_skill_name_1017_1,"Thủy triều Mana"
unit_skill_name_1016_1,"Tinh thần Chiến binh"
unit_skill_name_1018_1,"Mắt Đại Bàng"
env_style_title_1,"Kỳ Ảo Của Phù Thủy"
env_style_title_2,"Lời Mời Của Tử Thần"
env_style_desc_2,"Thần Chết cập nhật hợp đồng của mình mỗi mùa. Tất cả đơn vị đều bị ảnh hưởng bởi các hiệu ứng có lợi toàn cầu—hãy tận dụng những quy tắc này để giành lợi thế!"
env_style_group_1_0,"Mùa này"
env_style_group_1_1,"Mùa tiếp theo"
env_style_group_2_1,"Mùa tiếp theo"
env_style_group_2_0,"Mùa này"
gift_bubble_desc_random,"Khi mua, một thông báo quà tặng sẽ tự động được gửi đến Công hội của bạn. Các Thành viên đã ở trong Công hội ít nhất <color=#EC6D26>{0}</color> giờ đủ điều kiện nhận phần thưởng ngẫu nhiên, bao gồm <color=#EC6D26>{1}</color> và nhiều phần thưởng khác."
gift_bubble_desc_fixed,"Khi mua hàng, một thông báo quà tặng sẽ được gửi đến Công hội. Thành viên đã ở trong Công hội trong <color=#EC6D26>{0}</color> giờ trở lên có thể nhận <color=#EC6D26>{1}</color>."
ad_inst_gameplay_title,"Có thể bạn sẽ thích..."
skill_attr_9,"Tốc độ di chuy."
res_type_53,"Biểu cảm"
res_type_54,"Bong bóng trò chuyện"
res_type_55,"Giao diện cảnh"
res_type_56,Avatar
unit_attr_1730,"Năng lượng"
skill_attr_info_13,"Hồi máu theo phần trăm HP Tối đa của mục tiêu."
skill_attr_info_12,"Lượng Máu cụ thể được hồi phục bởi kỹ năng này."
skill_attr_info_11,"Lượng Công Kích tăng hoặc giảm cụ thể."
skill_attr_info_10,"Tăng hoặc giảm tốc độ tấn công của mục tiêu."
skill_attr_info_6,"Khoảng cách tối đa có thể đánh trúng mục tiêu."
skill_attr_info_9,"Tăng hoặc giảm Tốc độ di chuyển của mục tiêu."
skill_attr_info_8,"Hệ số sát thương kỹ năng dựa trên Sức tấn công của đơn vị."
skill_attr_info_7,"Tổng số đạn bắn ra mỗi lần kích hoạt kỹ năng."
skill_attr_info_5,"Kích thước của khu vực bị ảnh hưởng; bán kính lớn hơn sẽ trúng nhiều mục tiêu hơn."
skill_attr_info_4,"Tỷ lệ kích hoạt thành công kỹ năng này mỗi hành động."
skill_attr_info_3,"Thời gian hiệu ứng kỹ năng duy trì trên chiến trường."
skill_attr_info_2,"Thời gian chờ để có thể dùng lại kỹ năng."
skill_attr_info_1,"Năng lượng cần thiết hoặc tiêu thụ để thi triển kỹ năng này."
attr_info_36,"Chi phí tài nguyên cần thiết để gửi đơn vị này vào trận chiến."
attr_info_35,"Đơn vị này chịu thêm sát thương từ nguyên tố cụ thể này."
attr_info_3050,"Giảm sát thương Gió nhận vào theo một tỷ lệ phần trăm cố định."
attr_info_3020,"Giảm sát thương Nước nhận phải theo một tỷ lệ cố định."
attr_info_3040,"Giảm sát thương Đất nhận vào theo một tỷ lệ phần trăm cố định."
attr_info_3030,"Giảm sát thương Lửa nhận vào theo một tỷ lệ phần trăm cố định."
attr_info_3010,"Giảm sát thương Gỗ nhận vào một tỷ lệ phần trăm cố định."
attr_info_1110,"Tầm đánh cơ bản tối đa của đơn vị."
attr_info_1100,"Khoảng cách vật lý mà một đơn vị di chuyển mỗi giây."
attr_info_1090,"Số hành động tấn công thực hiện mỗi giây."
attr_info_1080,"Giảm sát thương Vật lý nhận vào theo một tỷ lệ phần trăm cố định."
attr_info_1070,"Giá trị cốt lõi quyết định sát thương gây ra của đơn vị."
attr_info_1050,"Tổng lượng sát thương mà một đơn vị có thể chịu trước khi bị hạ gục."
unit_bubble_basic,"Thuộc tính"
unit_attr_36,"Chi phí"
unit_attr_35,"Điểm yếu"
skill_attr_info_27,"Một lớp bảo vệ bổ sung giúp hấp thụ sát thương trước khi tới HP."
skill_attr_info_26,"Khoảng cách di chuyển tối đa khi thi triển kỹ năng."
skill_attr_info_25,"Loại kẻ địch cụ thể mà kỹ năng tự động nhắm mục tiêu."
skill_attr_info_24,"Điều chỉnh phần trăm giảm Sát thương Gió của mục tiêu."
skill_attr_info_23,"Điều chỉnh phần trăm giảm Sát thương Đất của mục tiêu."
skill_attr_info_22,"Điều chỉnh phần trăm giảm Sát thương Lửa của mục tiêu."
skill_attr_info_21,"Điều chỉnh phần trăm giảm sát thương Nước của mục tiêu."
skill_attr_info_20,"Điều chỉnh phần trăm giảm Sát thương Gỗ của mục tiêu."
skill_attr_info_19,"Điều chỉnh phần trăm giảm Sát thương Vật lý của mục tiêu."
skill_attr_info_18,"Điều chỉnh giảm sát thương cho tất cả các loại nguyên tố."
skill_attr_info_17,"Loại sát thương nguyên tố gây ra bởi kỹ năng."
skill_attr_info_16,"Thời gian của các hiệu ứng khống chế như Kháng choáng, Khiêu khích hoặc Câm lặng."
skill_attr_info_15,"Hiệu ứng có lợi hoặc bất lợi được áp dụng cho các thuộc tính cơ bản của mục tiêu."
skill_attr_info_14,"Một khiên dựa trên phần trăm HP tối đa của mục tiêu."
equip_attr_1050,HP
attr_info_10001,
attr_info_10002,
attr_info_10003,
res_type_65,"Trang phục Lính"
magic_spell_lock_tips,"Đi đến trang Xây dựng để nâng cấp Spell Cauldron: Vạc Phù Thủy. Sau khi nâng cấp, bạn có thể ủ phép."
game_mode_rank_rule_tips_40,"Chiến đấu. Đoạt lấy. Sinh tồn.

Tiêu diệt quái vật để kiếm điểm.
Leo lên bảng xếp hạng với điểm số cao kỷ lục của bạn.

Khi mùa giải kết thúc—
chỉ kẻ mạnh được ghi nhớ.
Phần còn lại sẽ bị lãng quên."
play,"Chiến ngay"
battle,"Chiến đấu"
game_mode_tip_inbattle_40,"Điểm Vảy Rồng:
1. Kiếm điểm bằng cách đánh bại quái vật. Mỗi quái vật cho cùng một lượng điểm.
2. Cứ sau 5 Đợt, bạn phải đạt được yêu cầu điểm nếu không sẽ bị loại.
3. Nếu Boss không bị đánh bại kịp thời, bạn sẽ bị đánh bại và được Xếp hạng theo số điểm hiện tại.
4. Nếu số lượng quái vật vượt quá 300, bạn sẽ bị đánh bại và được Xếp hạng theo số điểm hiện tại."
season_total_score,
minesweeper_rule_desc,"Chào mừng đến với sự kiện Dò Mìn!

1. Hoàn thành nhiệm vụ để nhận Bánh Răng Mana, và sử dụng Bánh Răng Mana để bắt đầu sự kiện.

2. Số lượng thẻ bài tăng lên mỗi vòng. Bạn phải lật một số thẻ bài nhất định để tiến tới vòng tiếp theo. Chất lượng phần thưởng cải thiện mỗi vòng—thử thách càng sâu, giải thưởng lớn càng có giá trị.

3. Lật thẻ bài phần thưởng sẽ cộng vào tổng phần thưởng của bạn. Lật thẻ bài bom <color=#EC6D26>sẽ đặt lại</color> phần thưởng hiện tại của bạn. Bạn có thể sử dụng Đá Quý để hồi sinh và tiếp tục, hoặc dừng bất kỳ lúc nào để nhận phần thưởng.

4. Bạn có thể rời khỏi trang sự kiện trong khi lật thẻ bài; sự kiện sẽ tiếp tục."
minesweeper_title,"Dò Mìn"
minesweeper_entry,"Dò Mìn"
season_top_score,"Tổng Điểm Chế Độ"
celebrate,"Ăn mừng"
delete_clan_group_warning,"Xóa <color=#EC6D26>[{0}]</color>? Các thành viên hiện có sẽ được chuyển đến <color=#EC6D26>[Thành viên]</color>."
delete_clan_group_title,"Xác nhận xóa"
check_reward_claim_mode31_tp3,"Phần thưởng Công hội"
check_reward_claim_mode31_tp2,"Phần Thưởng Cá Nhân"
hero_recruit_rule_tips,"1. Nhận Mảnh
Dùng Đồng Titan để mở Đá Lõi.
Thu thập 9 mảnh để kích hoạt vũ khí.
Các mảnh trùng lặp dùng để nâng cấp.
Cũng nhận được Bụi để đổi lấy các mảnh cấp cao.

2. Rèn Đá Lõi
Tăng cấp Đá Lõi để tăng tỉ lệ rơi mảnh cấp cao.
Cảnh báo: Quá trình rèn có thể thất bại.

3. Quy tắc Đặt lại
Tất cả Mảnh và Đồng Titan sẽ được đặt lại khi sự kiện kết thúc."
incentive_remain_format,"Còn lại: {0}"
group_order,"Sắp xếp nhóm"
group_sort_tip,"Kéo và thả để sắp xếp lại."
group_sort,"Sắp xếp"
btn_switch,"Đổi bên"
skill_attr_val_25_1,"Ưu tiên Xạ thủ"
role_2,"Xạ thủ"
overworld_not_allow_play_firework,"Hãy chiếm lĩnh tháp để ăn mừng."
battle_record,"Hồ Sơ Chiến Đấu"
battle_history_record,"Nhật ký trận đấu"
battle_record_title,"Xem lại {0} Nhật ký Trận chiến gần đây."
no_battle_history_record_tips,"Không tìm thấy ghi chép trận chiến nào. Bắt đầu một trận chiến ngay bây giờ!"
game_mode_name_14_source_desc,"Nhận được người lính này trong {0}"
game_mode_name_22_source_desc,"Nhận được người lính này trong {0}"
game_mode_name_23_source_desc,"Nhận được người lính này trong {0}"
game_mode_name_24_source_desc,"Nhận được người lính này trong {0}"
game_mode_name_26_source_desc,"Nhận được người lính này trong {0}"
guess_banner_title_source_desc,"Nhận được người lính này trong {0}"
unit_desc_3056,"Gây sát thương cho kẻ địch theo một đường thẳng."
game_mode_name_20_source_desc,"Nhận được từ phần thưởng xếp hạng toàn cầu {0}"
unit_desc_3055,"Gây sát thương đơn mục tiêu."
furnace_title_source_desc,"Có cơ hội sở hữu lính này trong {0}"
feat_unlock_19,"Mở khóa trong Phiên bản 0.7.9"
gameplay_no_collect_yet,"Hãy thêm nó vào Bộ sưu tập của bạn!"
unit_desc_3057,"Gây sát thương theo thời gian trong khu vực hiệu quả."
unit_desc_3058,"Gây sát thương diện rộng và làm chậm kẻ địch."
unit_name_3059,"Cuộn Dây Điện Từ"
unit_name_3058,"Súng Băng"
unit_desc_3059,"Gây sát thương liên tục cho kẻ thù trong bán kính của nó."
unit_desc_3060,"Cung cấp lá chắn cho các tòa nhà xung quanh."
unit_desc_3061,"Đẩy lùi kẻ thù theo một đường thẳng."
unit_desc_3062,"Có thể dịch chuyển đơn vị chiến đấu ra ngoài."
unit_desc_3063,"Vụ nổ trì hoãn gây sát thương và đẩy lùi."
unit_desc_3064,"Máy thu thập tiền."
unit_name_3065,"Mục tiêu khiêu khích"
unit_name_3063,"Mìn đất"
unit_name_3062,"Cổng thông tin"
unit_name_3061,"Tháp Gió Bùng Nổ"
unit_name_3060,"Máy Phát Tạo Khiên"
unit_name_3066,Cây
unit_desc_3065,"Có thể chế nhạo kẻ thù xung quanh."
unit_desc_3066,"Một cây cản đường."
gameplay_label_4,"BÀI KIỂM TRA"
gameplay_tag_desc_1,"Một mình"
destroy_rate,"Tỷ lệ phá hủy"
res_name_140143,"Giáng Sinh Ấm Áp Mùa Đông"
gameplay_tag_desc_6,PVPVE
unit_name_3055,"Tháp pháo"
unit_name_3056,"Máy phóng cưa"
unit_name_3057,"Súng Phun Lửa"
gameplay_tag_desc_2,"Cặp đôi"
gameplay_tag_desc_3,4P
gameplay_tag_desc_7,"Câu chuyện chính"
gameplay_tag_desc_8,Sống
gameplay_tag_desc_9,"Phòng thủ Tháp"
gameplay_tag_desc_10,"Xây dựng"
gameplay_tag_desc_11,"Mở rộng"
gameplay_tag_desc_12,"Chiến lược"
adventure,Chơi
unit_name_330,"Quỷ lùn"
unit_name_331,"Chiến Binh Quỷ"
gameplay_tab_title_1,"Bộ sưu tập của tôi"
gameplay_tab_title_6,"Chiến lược thông thường"
collect_limit,"Đã đạt giới hạn thu thập"
season_ended,"Mùa giải đã kết thúc"
unit_name_332,"Chiến Binh Quỷ Tinh Nhuệ"
unit_name_333,"Pháp Sư Quỷ Dữ"
unit_name_304,"Bọ Cánh Cứng Sắt"
unit_name_305,"Bọ Gỗ"
unit_name_306,"Bọ nước"
unit_name_307,"Bọ Lửa"
unit_name_308,"Bọ Cánh Cứng Trái Đất"
unit_name_309,"Bọ Cánh Gió"
unit_name_3064,ATM
gameplay_label_3,"KHUYẾN NGHỊ"
task_group_info_22,"Nhiệm vụ phe phái nhiều giai đoạn hàng ngày. Hợp tác với phe phái của bạn để hoàn thành các giai đoạn và kiếm điểm!"
gameplay_tab_title_3,"Hợp tác nhóm"
gameplay_tab_title_4,"Thử thách mùa giải"
gameplay_tab_title_5,"Chiến tranh bang hội"
slot_reco_not_unit_result,"Chi phí đã đạt đến giới hạn"
lineup_pref_apply_success,"Điều chỉnh ưu tiên đội hình thành công"
duel,"Đấu tay đôi"
duel_record_tab_1,"Huấn luyện đội hình"
duel_record_tab_2,"Đấu clan"
social_pref,"Giao lưu"
social_pref_not_enable_3,"Người chơi này không chấp nhận yêu cầu kết bạn"
social_pref_not_enable_1,"Người chơi này không chấp nhận lời mời Hợp tác"
exchange_activity_entry,"Trao đổi"
cumulative_consume_des,"Hãy dùng Kim cương để tiến bộ và nhận phần thưởng!"
camp_season_rank_rule_desc_format,"Các chiến binh của cả hai phe thi đấu trong các nhóm khác nhau! Phần thưởng hàng tuần dựa trên xếp hạng nhóm; cấp độ càng cao, phần thưởng càng tốt!

Cấp độ nhóm của bạn: <color=#EC6D26>{0}</color>"
not_enough_duel_count,"Số lượt đấu tay đôi đã hết"
fair,"Trao đổi"
res_name_res_name_140143,"Giáng sinh mùa đông ấm áp"
res_name_101553,"Chúa Thủy Triều: Chảy nước dãi"
res_name_101253,"Vua Lửa: Tức giận"
emoji_access_1012,"Gói chăm sóc da II Vua Lửa Độc quyền"
emoji_access_1013,"Gói chăm sóc da II Vua Lửa Độc quyền"
emoji_access_1014,"Gói chăm sóc da II Chúa Thủy Triều Độc quyền"
emoji_access_1015,"Gói chăm sóc da II Chúa Thủy Triều Độc quyền"
res_name_101753,"Chiến Binh Người Tuyết: Nghiêm trọng"
emoji_access_1016,"Bộ quà tặng Giáng sinh II Độc quyền"
emoji_access_1017,"Bộ sưu tập phong cách Giáng sinh I Độc quyền"
emoji_access_1018,"Bộ sưu tập phong cách Giáng sinh II Độc quyền"
res_name_101453,"Chúa Thủy Triều: Hạnh phúc"
cumulative_consume_des_2,"Dùng Gỗ để xây dựng tiến độ và nhận phần thưởng!"
res_name_101853,"Cây thông Noel đu đưa"
res_name_101653,"Sự chấp thuận của ông già Noel"
task_context_80001,"Tiêu thụ tổng cộng <color=#EC6D26>{0}</color> Ngọc"
ai_helper_name,"Trợ lý"
cumulative_consume_title_2,"Chi tiêu Gỗ"
common_pack_dialog_title_1,Gói
task_group_title_22,"Nhiệm vụ phe phái"
cardChoose_title,"Chọn mặt hàng của bạn"
cumulative_consume_title,"Tiêu kim cương"
frame_access_14,"Bộ quà tặng Giáng sinh I Độc quyền"
res_name_101353,"Vua Lửa: Cười Khóc"
notification_desc_6,"Năng lượng đã được khôi phục, cuộc phiêu lưu tiếp tục!"
notification_desc_5,"Siêu Năng lượng đã được khôi phục, hãy tiếp tục thử thách!"
notification_desc_7,"Năng lượng Mega đã được khôi phục, hãy ủng hộ gia tộc của bạn!"
guess_player_2,"Phía trên"
guess_option_1,"Chiến Thắng Dưới Cùng"
guess_option_2,"Chiến Thắng Hàng Đầu"
notification_title_5,"Năng lượng Đã khôi phục"
notification_title_8,"Tin nhắn Đấu trường"
template_count_reach_limit,"Đã đạt đến giới hạn đội hình"
preset_lay_tip_msg,"Nhanh chóng áp dụng đội hình của tôi hoặc các đội hình phổ biến vào đội hình chuẩn bị hiện tại để dễ dàng điều chỉnh."
unit_name_3041,"Mỏ Đá Dung Nham"
unit_name_3042,"Mỏ Đá Granit"
unit_name_3043,"Mỏ Đá Cẩm Thạch"
unit_name_3044,"Mỏ Hắc Diệu Thạch"
unit_name_3045,"Rừng Thông"
notification_desc_8,"{0} đã tấn công vào hàng phòng ngự của bạn!"
notification_desc_1,"Bạn có tin nhắn từ {0}."
unit_name_3046,"Rừng tuyết tùng"
unit_name_3047,"Rừng Bạch Dương"
unit_name_3048,"Rừng phong"
unit_name_3050,"Mỏ Sắt Trắng"
unit_name_3051,"Mỏ Sắt Đen"
unit_name_3052,"Mỏ Đồng"
notification_title_1,"Tin nhắn bạn bè"
res_name_130143,"Các Trận Đấu Hoàng Gia"
notification_desc_2,"Mỏ Vàng kho đã đầy, hãy đến lấy ngay!"
unit_desc_3041,"Nó sẽ liên tục tạo ra đá núi lửa, tăng sản lượng cho mỗi phiên khai thác."
unit_desc_3042,"Nó sẽ liên tục sản xuất đá granit, tăng sản lượng mỗi phiên khai thác."
unit_desc_3043,"Nó tăng sản lượng đá cẩm thạch mỗi phiên khai thác."
notification_title_2,"Tài nguyên đầy đủ"
notification_desc_4,"Xưởng cưa kho đã đầy, hãy đến lấy ngay!"
unit_desc_3046,"Nó sẽ liên tục sản xuất cây tuyết tùng, tăng sản lượng mỗi phiên khai thác."
unit_desc_3045,"Nó sẽ liên tục sản xuất thông, gia tăng sản lượng mỗi phiên khai thác."
unit_desc_3044,"Nó tăng sản lượng obsidian cho mỗi phiên khai thác."
unit_desc_3047,"Nó sẽ liên tục sản xuất gỗ bạch dương, tăng sản lượng cho mỗi lần khai thác."
unit_desc_3048,"Nó làm tăng sản lượng của gỗ phong mỗi phiên khai thác."
unit_desc_3050,"Nó sẽ liên tục sản xuất sắt trắng, tăng sản lượng cho mỗi phiên khai thác."
unit_desc_3051,"Nó sẽ liên tục sản xuất sắt đen, tăng sản lượng cho mỗi phiên khai thác."
unit_desc_3052,"Nó sẽ liên tục sản xuất đồng, tăng sản lượng mỗi phiên khai thác."
unit_desc_3053,"Nó tăng sản lượng bạc mỗi phiên khai thác."
notification_func_1,"Tin nhắn bạn bè"
notification_func_101,"Năng lượng đã phục hồi"
notification_func_102,"Tài nguyên đầy"
notification_func_201,"Đấu Trường Bị Tấn Công"
