Key,Content
unit_skill_name_1001_1,"Frost Footing"
unit_skill_name_1002_1,"Hydro Overload"
unit_skill_name_1003_1,"Autumn Rebirth"
unit_skill_name_1004_1,"Swift Wind"
unit_skill_name_1005_1,"Floral Aegis"
unit_skill_name_1006_1,"Dust Blindness"
unit_skill_name_1007_1,"Ominous Omen"
unit_skill_name_1008_1,"Battle Ready"
unit_skill_name_1009_1,"Synergetic Ward"
unit_skill_name_1010_1,"Physical Barrier"
unit_skill_name_1011_1,"Verdant Defense"
unit_skill_name_1012_1,"Glacial Armor"
unit_skill_name_1013_1,"Blaze Endurance"
unit_skill_name_1015_1,"Wind Ward"
unit_skill_name_1014_1,"Rock Soul"
unit_skill_name_1017_1,"Mana Tide"
unit_skill_name_1016_1,"Warrior Spirit"
unit_skill_name_1018_1,"Eagle Eye"
env_style_title_1,"Witch's Whimsy"
env_style_title_2,"Reaper's Invite"
env_style_desc_2,"The Reaper updates his contract every season. All units are affected by global buffs—use these rules to gain the upper hand!"
env_style_group_1_0,"This season"
env_style_group_1_1,"Next season"
env_style_group_2_1,"Next season"
env_style_group_2_0,"This season"
gift_bubble_desc_random,"Upon purchase, a gift notification will be sent to your Clan automatically. Members who have been in the Clan for at least <color=#EC6D26>{0}</color> hours are eligible to claim random rewards, including <color=#EC6D26>{1}</color> and more."
gift_bubble_desc_fixed,"Upon purchase, a gift notification will be sent to the Clan. Members who have been in the Clan for <color=#EC6D26>{0}</color> hours or more can claim <color=#EC6D26>{1}</color>. "
ad_inst_gameplay_title,"You Might Like..."
skill_attr_9,"Move Speed"
res_type_53,Emote
res_type_54,"Chat Bubble"
res_type_55,"Scene Skin"
res_type_56,Avatar
unit_attr_1730,Energy
skill_attr_info_13,"Healing based on a percentage of the target's Max HP."
skill_attr_info_12,"The specific amount of Health restored by this skill."
skill_attr_info_11,"The specific amount of Attack Power increased or decreased."
skill_attr_info_10,"Increases or decreases the target's attack speed."
skill_attr_info_6,"The maximum distance at which a target can be hit."
skill_attr_info_9,"Increases or decreases the target's movement speed."
skill_attr_info_8,"Skill damage multiplier based on the unit's Attack Power."
skill_attr_info_7,"Total projectiles fired per single skill activation."
skill_attr_info_5,"Size of the affected area; larger radius hits more targets."
skill_attr_info_4,"The chance to successfully trigger this skill per action."
skill_attr_info_3,"How long the skill's effects remain active on the field."
skill_attr_info_2,"The interval required before the skill can be used again."
skill_attr_info_1,"The energy required or consumed to cast this skill."
attr_info_36,"Resource cost required to send this unit into battle."
attr_info_35,"The unit takes bonus damage from this specific element."
attr_info_3050,"Reduces incoming Wind damage by a fixed percentage."
attr_info_3020,"Reduces incoming Water damage by a fixed percentage."
attr_info_3040,"Reduces incoming Earth damage by a fixed percentage."
attr_info_3030,"Reduces incoming Fire damage by a fixed percentage."
attr_info_3010,"Reduces incoming Wood damage by a fixed percentage."
attr_info_1110,"The furthest distance a unit's basic attack can reach."
attr_info_1100,"The physical distance a unit travels per second."
attr_info_1090,"Number of attack actions performed per second."
attr_info_1080,"Reduces incoming Physical damage by a fixed percentage."
attr_info_1070,"The core value that determines the unit's damage output."
attr_info_1050,"Total damage a unit can take before being defeated."
unit_bubble_basic,Attributes
unit_attr_36,Cost
unit_attr_35,Weakness
skill_attr_info_27,"An extra protection layer that absorbs damage before HP."
skill_attr_info_26,"The maximum distance moved during skill execution."
skill_attr_info_25,"The specific type of enemy the skill automatically targets."
skill_attr_info_24,"Adjusts the target's Wind Damage reduction percentage."
skill_attr_info_23,"Adjusts the target's Earth Damage reduction percentage."
skill_attr_info_22,"Adjusts the target's Fire Damage reduction percentage."
skill_attr_info_21,"Adjusts the target's Water Damage reduction percentage."
skill_attr_info_20,"Adjusts the target's Wood Damage reduction percentage."
skill_attr_info_19,"Adjusts the target's Physical Damage reduction percentage."
skill_attr_info_18,"Adjusts damage reduction for all elemental types."
skill_attr_info_17,"The elemental type of damage dealt by the skill."
skill_attr_info_16,"Duration of control effects like Stun, Taunt, or Silence."
skill_attr_info_15,"The buff or debuff applied to the target's base attributes."
skill_attr_info_14,"A shield based on a percentage of the target's Max HP."
equip_attr_1050,HP
attr_info_10001,
attr_info_10002,
attr_info_10003,
res_type_65,"Soldier Skin"
magic_spell_lock_tips,"Go to the Build page to upgrade the Spell Cauldron. Once upgraded, you can brew spells."
game_mode_rank_rule_tips_40,"Fight. Take. Survive.

Kill monsters to earn points.
Climb the leaderboard with your all-time best score.

When the season ends—
only the strong are remembered.
The rest are forgotten."
play,Battle
battle,Battle
game_mode_tip_inbattle_40,"[Dragon Scale Points]:
1. Earn points by defeating monsters. Each monster grants the same amount.
2. Every 5 waves, a point requirement must be met or you’ll be eliminated.
3. If the Boss isn’t defeated in time, you’ll be defeated and ranked by your current points.
4. If monsters exceed 300, you’ll be defeated and ranked by your current points."
season_total_score,
minesweeper_rule_desc,"Welcome to the Mine Hunt event!

1.Complete tasks to earn Mana Gears, and spend Mana Gears to start the event.

2.The number of cards increases each round. You must flip a certain number of cards to advance to the next round. Reward quality improves with each round—the deeper the challenge, the more valuable the grand prizes.

3.Flipping reward cards adds to your total rewards. Flipping a bomb card <color=#EC6D26>resets</color> your current rewards. You can spend gems to revive and continue, or stop anytime to claim your rewards.

4.You can leave the event page during the card flips; the event will continue."
minesweeper_title,"Mine Hunt"
minesweeper_entry,"Mine Hunt"
season_top_score,"Total Mode Points"
celebrate,Celebrate
delete_clan_group_warning,"Delete <color=#EC6D26>[{0}]</color>? Existing members will be moved to <color=#EC6D26>[Members]</color>."
delete_clan_group_title,"Delete Confirmation"
check_reward_claim_mode31_tp3,"Clan Rewards"
check_reward_claim_mode31_tp2,"Personal Rewards"
hero_recruit_rule_tips,"1. Get Parts
Spend Titan Coins to open Core Stones.
Collect 9 parts to activate the weapon.
Duplicate parts are used for upgrades.
Also yields Dust to exchange for High-Star parts.

2. Forge Core Stones
Level up Core Stones to boost High-Star drop rates.
Warning: Forging may fail.

3. Reset Rules
All Parts and Titan Coins reset when the event ends."
incentive_remain_format,"Remaining: {0}"
group_order,"Group Sorting"
group_sort_tip,"Drag and drop to reorder."
group_sort,Sort
btn_switch,Switch
skill_attr_val_25_1,"Prioritize Archer"
role_2,Archer
overworld_not_allow_play_firework,"Please garrison the tower to celebrate."
battle_record,"Battle Logs"
battle_history_record,"Battle Logs"
battle_record_title,"View last {0} Battle Logs"
no_battle_history_record_tips,"No battle logs found"
game_mode_name_14_source_desc,"Obtain this soldier in {0}"
game_mode_name_22_source_desc,"Obtain this soldier in {0}"
game_mode_name_23_source_desc,"Obtain this soldier in {0}"
game_mode_name_24_source_desc,"Obtain this soldier in {0}"
game_mode_name_26_source_desc,"Obtain this soldier in {0}"
guess_banner_title_source_desc,"Obtain this soldier in {0}"
unit_desc_3056,"Deals damage to enemies in a line."
game_mode_name_20_source_desc,"Obtain from {0} Global Ranking Rewards"
unit_desc_3055,"Deals single-target damage."
furnace_title_source_desc,"Obtain this soldier with a chance in {0}"
feat_unlock_19,"Unlocked in Version 0.7.9"
gameplay_no_collect_yet,"Go add it to your Collection!"
unit_desc_3057,"Deals area-of-effect damage over time."
unit_desc_3058,"Deals area-of-effect damage and slows enemies."
unit_name_3059,"Electromagnetic Coil"
unit_name_3058,"Frost Cannon"
unit_desc_3059,"Deals continuous damage to enemies within its radius."
unit_desc_3060,"Provides a shield to surrounding buildings."
unit_desc_3061,"Knocks back enemies in a line."
unit_desc_3062,"Can teleport combat units out."
unit_desc_3063,"Delayed explosion deals damage and knockback."
unit_desc_3064,"A money-collecting machine."
unit_name_3065,"Taunt Target"
unit_name_3063,Landmine
unit_name_3062,Portal
unit_name_3061,"Wind Blast Tower"
unit_name_3060,"Shield Generator"
unit_name_3066,Tree
unit_desc_3065,"Can taunt surrounding enemies."
unit_desc_3066,"A tree blocking the way."
gameplay_label_4,TEST
gameplay_tag_desc_1,Solo
destroy_rate,"Destruction rate"
res_name_140143,"Warm Winter Christmas"
gameplay_tag_desc_6,PVPVE
unit_name_3055,Turret
unit_name_3056,"Saw Launcher"
unit_name_3057,"Flame Cannon"
gameplay_tag_desc_2,Duo
gameplay_tag_desc_3,4P
gameplay_tag_desc_7,"Main Story"
gameplay_tag_desc_8,Live
gameplay_tag_desc_9,"Tower Defense"
gameplay_tag_desc_10,Build
gameplay_tag_desc_11,Expansion
gameplay_tag_desc_12,Strategy
adventure,Play
unit_name_330,Imp
unit_name_331,"Demon Warrior"
gameplay_tab_title_1,"My Collection"
gameplay_tab_title_6,"Casual Strategy"
collect_limit,"Collection Limit Reached"
season_ended,"Season Ended"
unit_name_332,"Elite Demon Warrior"
unit_name_333,"Demon Sorcerer"
unit_name_304,"Iron Beetle"
unit_name_305,"Wood Beetle"
unit_name_306,"Water Beetle"
unit_name_307,"Fire Beetle"
unit_name_308,"Earth Beetle"
unit_name_309,"Wind Beetle"
unit_name_3064,ATM
gameplay_label_3,RECOMMEND
task_group_info_22,"Daily multi-stage Faction Quests. Work with your faction to complete stages and earn points!"
gameplay_tab_title_3,"Team Co-op"
gameplay_tab_title_4,"Season Challenge"
gameplay_tab_title_5,"Guild Warfare"
slot_reco_not_unit_result,"Cost has reached the limit"
lineup_pref_apply_success,"Lineup preference adjusted successfully"
duel,Duel
duel_record_tab_1,"Lineup training"
duel_record_tab_2,"Clan duel"
social_pref,Social
social_pref_not_enable_3,"This player is not accepting friend requests"
social_pref_not_enable_1,"This player is not accepting Co-op invitations"
exchange_activity_entry,Exchange
cumulative_consume_des,"Spend Gems to build progress and claim rewards!"
camp_season_rank_rule_desc_format,"Both factions’ warriors compete in different groups!Weekly settlement rewards by group rank; higher level, better rewards!

Your Group level: <color=#EC6D26>{0}</color>"
not_enough_duel_count,"Duel count exhausted"
fair,Exchange
res_name_res_name_140143,"Warm Winter Christmas"
res_name_101553,"Tide Lord: Drooling"
res_name_101253,"Blazeking: Angry"
emoji_access_1012,"Blazeking Skin Pack II Exclusive"
emoji_access_1013,"Blazeking Skin Pack II Exclusive"
emoji_access_1014,"Tide Lord Skin Pack II Exclusive"
emoji_access_1015,"Tide Lord Skin Pack II Exclusive"
res_name_101753,"Snowman Warrior: Serious"
emoji_access_1016,"Christmas Gift Pack II Exclusive"
emoji_access_1017,"Christmas Style Pack I Exclusive"
emoji_access_1018,"Christmas Style Pack II Exclusive"
res_name_101453,"Tide Lord: Happy"
cumulative_consume_des_2,"Spend Wood to earn progress and unlock rewards!"
res_name_101853,"Swinging Christmas Tree"
res_name_101653,"Santa’s Approval"
task_context_80001,"Spend a total of <color=#EC6D26>{0}</color> Gems"
ai_helper_name,Assistant
cumulative_consume_title_2,"Wood Spend"
common_pack_dialog_title_1,Bundles
task_group_title_22,"Faction Quest"
cardChoose_title,"Choose Your Item"
cumulative_consume_title,"Gem Spend"
frame_access_14,"Christmas Gift Pack I Exclusive"
res_name_101353,"Blazeking: Laugh Cry"
notification_desc_6,"Energy restored, adventure on!"
notification_desc_5,"Super Energy restored, keep challenging!"
notification_desc_7,"Mega Energy restored, support your clan!"
guess_player_2,"Top Side"
guess_option_1,"Bottom Win"
guess_option_2,"Top Win"
notification_title_5,"Energy Restored"
notification_title_8,"Arena Messages"
template_count_reach_limit,"Lineup limit reached"
preset_lay_tip_msg,"Quickly apply my lineup or popular lineups to the current preparation lineup for easy adjustment."
unit_name_3041,"Lava Rock Mine"
unit_name_3042,"Granite Mine"
unit_name_3043,"Marble Mine"
unit_name_3044,"Obsidian Mine"
unit_name_3045,"Pine Grove"
notification_desc_8,"{0} attacked your defense!"
notification_desc_1,"You have a message from {0}."
unit_name_3046,"Cedar Grove"
unit_name_3047,"Birch Grove"
unit_name_3048,"Maple Grove"
unit_name_3050,"White Iron Mine"
unit_name_3051,"Black Iron Mine"
unit_name_3052,"Copper Mine"
notification_title_1,"Friend Messages"
res_name_130143,"Royal Duels"
notification_desc_2,"Gold Mine storage full, collect now!"
unit_desc_3041,"It will continuously produce volcanic rock, increasing the yield per mining session."
unit_desc_3042,"It will continuously produce granite, increasing the yield per mining session."
unit_desc_3043,"It increases the yield of marble per mining session."
notification_title_2,"Resource Full"
notification_desc_4,"Sawmill storage full, collect now!"
unit_desc_3046,"It will continuously produce cedar, increasing the yield per mining session."
unit_desc_3045,"It will continuously produce pine, increasing the yield per mining session."
unit_desc_3044,"It increases the yield of obsidian per mining session."
unit_desc_3047,"It will continuously produce birch, increasing the yield per mining session."
unit_desc_3048,"It increases the yield of maple per mining session."
unit_desc_3050,"It will continuously produce white iron, increasing the yield per mining session."
unit_desc_3051,"It will continuously produce black iron, increasing the yield per mining session."
unit_desc_3052,"It will continuously produce copper, increasing the yield per mining session."
unit_desc_3053,"It increases the yield of silver per mining session."
notification_func_1,"Friend Messages"
notification_func_101,"Energy Restored"
notification_func_102,"Resource Full"
notification_func_201,"Arena Under Attack"
attr_val_10001_6,Area
unit_desc_3054,"It increases the yield of gold per mining session."
unit_name_3053,"Silver Mine"
unit_name_3054,"Gold Mine"
preset_template_title,"Preset Lineup"
camp_season_bubble_affect_unit,"Affected Units:"
unit_attr_37,Quality
mode_template_desc,"Build a lineup for each mode — lineups don't carry over."
template_entry,Lineup
template_default_name,"Unnamed Lineup"
barracks_display_mode_2,Separate
barracks_display_mode_1,Stacked
preference,Preference
mode_day_limit_404,"Clover has reached the daily limit"
restore_lay_history_success,"Lineup Restored"
view_last_lineup_change_records,"View up to <color=#EC6D26>30</color> recent lineup changes."
strategy_recommend,Recommended:{0}
lineup_reco_settings,"Barracks Smart Assist"
lingup_change_record,"Lineup Change Log"
lineup_preview,"Deployment Preview"
formation_preference_3,"Solid Fortress"
formation_preference_2,"Power First"
lineup_change_record,"Lineup Change Log"
lineup_change_record_bubble_desc,"Records key lineup changes, allowing players to view and restore any historical lineup with one tap. The log includes changes from using presets, restoring history, and the lineup before using One-Tap Deploy."
unit_name_3040,"Rock Mine"
camp_season_stage_title,Stage
camp_season_buff_title,Buff
guess_player_1,"Bottom Side"
total_dmg_title,"Total Damage"
attr_val_10001_10,Area
unit_attr_10001,"March Speed"
lineup_change_reason_3,"Restore from History"
lineup_change_reason_2,"Use Preset Lineup"
lineup_preference,"Lineup Preferences"
formation_preference_1,"Balanced Might"
lineup_change_reason_1,Deploy
lay_history_title,History
unit_desc_3039,"It will continuously produce redstone."
task_context_11037,"Use Mythic Troops deal over <color=#EC6D26>{0}</color> damage in Arena"
unit_desc_3040,"It will continuously produce rock, increasing the yield per mining session."
unit_name_3039,"Redstone Mine"
task_context_11229,"Use Charge to fight <color=#EC6D26>{0}</color> times in the Arena"
task_context_11227,"Deal over 2M damage in Hunt a total of <color=#EC6D26>{0}</color> times"
task_context_12039,"Use Warrior deal over <color=#EC6D26>{0}</color> damage in Hunt"
task_context_12040,"Use Support deal over <color=#EC6D26>{0}</color> damage in Hunt"
task_context_12117,"Upgrade <color=#EC6D26>{0}</color>  Legendary Troops to <color=#EC6D26>Lv6</color>"
task_context_12114,"Upgrade <color=#EC6D26>{0}</color> Common Troops to <color=#EC6D26>Lv6</color>"
task_context_12116,"Upgrade <color=#EC6D26>{0}</color> Epic Troops to <color=#EC6D26>Lv6</color>"
task_context_11013,"Open <color=#EC6D26>{0}</color> Rare Chests"
task_context_13221,"Upgrade <color=#EC6D26>{0}</color>  Mythic Troops to <color=#EC6D26>Lv7</color>"
task_context_13220,"Upgrade <color=#EC6D26>{0}</color> Legendary Troops to <color=#EC6D26>Lv7</color>"
task_context_13219,"Upgrade <color=#EC6D26>{0}</color> Epic Troops to <color=#EC6D26>Lv7</color>"
task_context_12043,"Use Common Troops deal over <color=#EC6D26>{0}</color> damage in Adventure"
task_context_11017,"Receive <color=#EC6D26>{0}</color> Coins from building"
task_context_11024,"Use Outflank to fight <color=#EC6D26>{0}</color> times in the Arena"
task_context_11025,"Use Backstab to fight <color=#EC6D26>{0}</color> times in the Arena"
task_context_11026,"Use Split to fight <color=#EC6D26>{0}</color> times in the Arena"
task_context_11035,"Use Epic Troops deal over <color=#EC6D26>{0}</color> damage in Arena"
task_context_11041,"Use Epic Troops deal over <color=#EC6D26>{0}</color> damage in Infinite War"
task_context_11039,"Use Legendary Troops deal over <color=#EC6D26>{0}</color> damage in Hunt"
task_context_11038,"Use Epic Troops deal over <color=#EC6D26>{0}</color> damage in Hunt"
task_context_11122,"Obtain <color=#EC6D26>{0}</color> Rare Troops by Fusion"
task_context_11036,"Use Legendary Troops deal over <color=#EC6D26>{0}</color>  damage in Arena"
task_context_11042,"Use Legendary Troops deal over <color=#EC6D26>{0}</color> damage in Infinite War"
task_context_12218,"Upgrade <color=#EC6D26>{0}</color> Mythic Troops to <color=#EC6D26>Lv6</color>"
task_context_13021,"Open <color=#EC6D26>{0}</color> Mythic Chests"
task_context_11045,"Use Poison Master deal over <color=#EC6D26>{0}</color> damage in Infinite War"
task_context_11046,"Use Flame Mage deal over <color=#EC6D26>{0}</color> damage in Hunt"
notify_func_102,"Resources Fully Recovered"
task_context_11124,"Obtain <color=#EC6D26>{0}</color> Legendary Troops by Fusion"
notify_func_category_2,Resources
notify_func_category_3,Gameplay
task_context_11123,"Obtain <color=#EC6D26>{0}</color> Epic Troops by Fusion"
notify_func_category_1,Social
notify_func_101,"Stamina Fully Restored"
announce,Announcements
load_more,"Load More"
no_announcement,"No Announcements yet"
event,Events
guide,Guides
follow_more,"Follow More"
announcement_more,More
notify_guide_desc_2,"Track stamina and idle resource recovery, alerted when full."
notify_guide_desc_3,"Instantly notified of arena attacks for timely response."
chan_name_daily_guess,"Daily Guess Channel"
chan_name_german,"German Chat"
chan_name_french,"French Chat"
notification_guide_subTitle,"Enable Notifications, and you will:"
enable,Enable
notification_desc_3,"Command Center storage full, collect now!"
notify_func_201,"Arena Under Attack"
chan_name_chinese,"Chinese Chat"
task_context_11127,"Obtain <color=#EC6D26>{0}</color> Epic or higher Troops by Fusion"
task_context_11040,"Use Mythic Troops deal over <color=#EC6D26>{0}</color> damage in Hunt"
task_context_11125,"Obtain <color=#EC6D26>{0}</color> Mythic Troops by Fusion"
task_context_11023,"Deal over 500k damage in Infinite War a total of <color=#EC6D26>{0}</color> times"
task_context_11128,"Deal over 1M damage in Hunt a total of <color=#EC6D26>{0}</color> times"
task_context_11129,"Deal over 1M damage in Infinite War a total of <color=#EC6D26>{0}</color> times"
task_context_11228,"Deal over 1.5M damage in Infinite War a total of <color=#EC6D26>{0}</color> times"
announcement_title,Announcements
notify_guide_desc_1,"Get friend messages and guild alerts, never miss social updates."
task_context_11015,"Open <color=#EC6D26>{0}</color> Lucky Time in Troop Recruitment"
task_context_11022,"Deal over 500k damage in Hunt a total of <color=#EC6D26>{0}</color> times"
task_context_11043,"Use Mythic Troops deal over <color=#EC6D26>{0}</color> damage in Infinite War"
task_context_12026,"Upgrade buildings <color=#EC6D26>{0}</color> times"
task_context_12035,"Use Warrior deal over <color=#EC6D26>{0}</color> damage in Adventure"
task_context_11126,"Spin the Wheel <color=#EC6D26>{0}</color> times"
res_name_653,"Blazeking: Hi"
unit_name_143,"Tower Colossus"
unit_name_144,"Castle Assassin"
unit_name_145,"Castle Archer"
unit_name_146,"Castle Mage"
unit_name_148,Stormbringers
overworld_return_main,Return
overworld_no_army,"No extra troops available!"
paid_fail_connect_error,"Payment failed due to a network error"
ad_monthly_specials_pack_desc,"Mythic Troops Limited Offer"
overworld_invalid_army,"Invalid troop data!"
overworld_army_hp_empty,"[Health] is 0, unable to battle!"
unit_name_147,"Castle Guard"
clan_slg_room_diff,"No peeking! Other rooms are off-limits for now."
friendly,"Hold Fire"
overworld_buff_desc_101,"Defenders take <color=#FF6657>30%</color> more damage under the Dragon’s flame.
Duration: {0}"
member_rank,Data
overworld_main_no_action,"Cannot attack!"
overworld_buff_desc_102,"Marching speed toward this point is reduced by <color=#FF6657>60%</color> under the Dragon’s frostfire.
Duration: {0}"
member_data,"Member Performance"
overworld_buff_desc_104,"The Crimson Moon rises — Night of Battle!  
1. Soldiers feel less pain, reducing [Health] loss by <color=#FF6657>50%</color>.  
2. Blessed by the moonlight, earn <color=#FF6657>double</color> [Battle Medals].  
Duration: {0}"
overworld_prepare_tips,"The battle’s about to begin!"
ad_valentines_day_pack_desc_1,"Frost Queen Valentine’s Day Limited Skin!"
battle_seletion_index,
overworld_buff_desc_103,
res_check_tab_1_1,Type
res_check_reason_market_claim,Sell
res_check_reason_market_buy_spend,Buy
res_check_bubble_role_1_reduce,Buyer
res_check_bubble_role_1_add,Seller
res_check_tab_1_1_reduce,Buy
res_check_tab_1_1_add,Sell
res_check_tab_0_1,"Event ID"
ad_valentines_day_pack_desc_2,"Nine-Tailed Fox Valentine’s Day Limited Skin!"
pvp_skin_access_2,"Coming Soon"
pvp_skin_access_5,"Coming Soon"
incentive_format,
pvp_skin_access_3,"Available from the 2026 Spring Festival Exchange Event"
game_mode_info_40,
pvp_skin_access_1,"Coming Soon"
clan_war_slg_top_clanrank_rule_tips,
clan_war_slg_no_data_error_tips,
ad_valentines_day_pack_desc_3,"Starlight Apostle Valentine’s Day Limited Skin!"
ad_valentines_day_pack_desc_4,"Jungle Ranger Valentine’s Day Limited Skin!"
drop_rate_increased,"Rate Up!"
alliance_diplomacy_placeholder,
overworld_main_rule_tips,
guild_permission_desc_13,
error_msg_620,
error_msg_623,
road_growth_stage_title,
ad_inst_pve_desc,
ad_inst_coop_desc,
ad_inst_guess_desc,
channel_name_clanwar,
unit_skin_use_lock_error,
mainline_fund_new_season_begin_desc,
res_name_855,"Thanksgiving Festival Arena"
pvp_skin_access_7,"Coming Soon"
res_name_755,"Halloween Horror Arena"
res_name_655,"Spring Festival Arena"
forge_stone_discount_desc,"Troops upgrade costs <color=#ffe000>-{0}%!</color> "
pvp_skin_access_6,"Available from the 2026 Spring Festival Exchange Event"
valentines_day_pack_desc_1,"Heart-throbbing skin, sweetly available!"
res_name_255,"Cozy Christmas Arena"
sign_in_title_2,"Romantic Sign-In"
res_name_1554,"Heart’s Guard"
valentines_day_pack_desc_4,"Starlight Apostle New Look!"
valentines_day_pack_desc_3,"Nine-Tailed Fox New Look!"
res_name_190143,"Heart’s Guard"
res_name_200143,"Good Fortune"
emoji_name_1022,"Nine-Tailed Fox: Like"
res_name_102253,"Nine-Tailed Fox: Like"
emoji_access_1022,"Valentine’s Day Skin Pack III Exclusive"
emoji_access_1021,"Valentine’s Day Skin Pack II Exclusive"
emoji_access_1020,"Valentine’s Day Skin Pack V Exclusive"
emoji_access_1019,"Valentine’s Day Skin Pack IV Exclusive"
res_name_102453,"Barbarian Tyrant: Good Fortune"
frame_access_19,"Valentine’s Day Skin Pack I Exclusive"
pvp_skin_unlocked_desc,"Unlocked by default"
pvp_skin_access_8,"Coming Soon"
chatBubble_frame_access_16,"Spring Festival Skin Pack I Exclusive"
frame_access_20,"Spring Festival Skin Pack I Exclusive"
emoji_access_1023,"Spring Festival Skin Pack III Exclusive"
boss_battle_cost_tip,"Only your top {0} highest-damage battles are recorded daily. Replaying a challenge will only update your current record."
origin,Default
spring_festival_pack_title_1,"Spring Festival Skin Pack I"
valentines_day_pack_desc_5,"Jungle Ranger New Look!"
res_name_155,"Dragonflame Arena"
spring_festival_pack_desc_2,"Barbarian Tyrant Exclusive Emote!"
spring_festival_pack_title_3,"Spring Festival Skin Pack III"
spring_festival_pack_desc_3,"Darkmoon Queen Exclusive Emote!"
overworld_event_bubble_1,"The rocks won’t mine themselves! 3 mining events refresh here daily. Time to mine!"
overworld_event_bubble_2,"The trees won’t chop themselves! 3 logging events refresh here daily. Time to start chopping!"
overworld_event_bubble_3,"Looks like someone started a rebellion… again. Time to march over and restore order!"
overworld_event_bubble_4,"Looks like there’s a little secret hidden here… but hey, if you’re not curious, feel free to walk away."
spring_festival_pack_title_2,"Spring Festival Skin Pack II"
spring_festival_pack_desc_1,"Festive Exclusive – Blessings Await!"
chatBubble_frame_access_17,"Carnival Pack Free Claim"
clan_slg_location_title,"Location Share"
clan_slg_location_desc,"From Warzone {0}"
clan_slg_share_msg,"Share Location"
chest_info,"Chest Info"
chest_info_title,"Chest Info"
chest_info_prob_tab_text,Troops
res_name_1754,"Masked Carnival"
chatBubble_frame_name_17,"Masked Carnival"
masquerade_carnival_pack_desc_1,"Let’s Celebrate Together!"
paid_failed_code_517,"Payment verification failed. Please try again later or contact customer support. (Code: {0})"
paid_failed_code_616,"Payment verification failed. Please try again later or contact customer support. (Code: {0})"
paid_failed_code_703,"Order processing. Please restart and check your mail. If not received, contact support. (Code: {0})"
chatBubble_frame_name_15,"Heart’s Guard"
res_name_1654,"Good Fortune"
overworld_event_title_3,Suppress
chatBubble_frame_name_16,"Good Fortune"
overworld_event_title_4,Scout
res_name_455,"Cyber Mirage Arena"
sign_in_title_1,"Dragon Clash Sign-in"
chatBubble_frame_access_15,"Valentine’s Day Skin Pack I Exclusive"
pvp_skin_default_name,"Verdant Arena"
res_name_355,"Royal Duel Arena"
res_name_555,"Song of Ice & Fire Arena"
emoji_name_1021,"Frost Queen: Like"
res_name_102153,"Frost Queen: Like"
emoji_access_1024,"Spring Festival Skin Pack II Exclusive"
updating_resources,"Updating Resources"
emoji_name_1019,"Starlight Apostle: Dashing"
res_name_102353,"Darkmoon Queen: Good Fortune"
rate_up_bubble_tittle,"Rate Up: Specific Troops"
res_name_102053,"Jungle Ranger: Dashing"
res_name_101953,"Starlight Apostle: Dashing"
valentines_day_pack_title_3,"Valentine’s Day Skin Pack III"
valentines_day_pack_desc_2,"Frost Queen New Look!"
valentines_day_pack_title_2,"Valentine’s Day Skin Pack II"
valentines_day_pack_title_1,"Valentine’s Day Skin Pack I"
valentines_day_pack_title_5,"Valentine’s Day Skin Pack V"
valentines_day_pack_title_4,"Valentine’s Day Skin Pack IV"
unit_skill_desc_657_2,"The skill can deal more damage."
emoji_name_1024,"Barbarian Tyrant: Good Fortune"
masquerade_carnival_pack_title_1,"Carnival Pack"
unit_skill_desc_655_2,"The skill can reduce attack speed further."
unit_skill_desc_656_2,"The skill can deal more damage."
training_suggestion_no_tips,"This lineup is fully trained (100%) and ready to use."
emoji_name_1020,"Jungle Ranger: Dashing"
emoji_name_1023,"Darkmoon Queen: Good Fortune"
chest_info_prob_subtitle,"May Contain Troops"
training_suggestion_not_level_desc,"Recommended to train up to level <color=#EC6D26>{0}</color>"
training_suggestion_not_obtained_desc,"Go to obtain this unit"
use_reco_template_success,"{0} Lv.{1} lineup applied"
overworld_entity_hp_tip,"[Health] The higher the player level, the higher the [Health] value!
During battle, [Health] gradually decreases as soldiers fall. When [Health] reaches 0, the unit will be forcibly sent back to the base.
[Health] only determines whether a unit can continue fighting and does not affect the unit’s combat performance."
unit_skill_desc_658_2,"The skill can fire 1 additional bullet."
unit_skill_desc_659_2,"The skill can deal more damage."
unit_skill_desc_659_3,"The skill can restore more energy."
overworld_tile_level_21,Gate
overworld_tile_level_31,"Gold Mine"
overworld_tile_level_32,"Lumber Mill"
overworld_tile_level_33,"Demon Camp"
overworld_map_rank_tips,"Fight! Fight! Fight!
Only battle earns you a place at the top!"
overworld_event_tips_4,"Confidential files secured! Rewards delivered!"
overworld_rule_desc,"Hey, Commander — snap out of it.

The three factions have united to take down the dragon tearing across this continent.
And whether you like it or not, you're in the middle of it now.

There’s only one way to go — forward.

Gather your troops and head out onto the World Map.
Claim new territory, uncover hidden treasure, run into unexpected encounters —
and keep an eye out for that annoying dragon
who swings by every few days just to burn things down.

Explore more.
Expand your territory.
Pick your fights.

Notes:
1. This feature is currently in testing and is available to a limited number of randomly selected players. We’d love to hear your feedback.
2. More encounters and dynamic events are on the way to keep the experience open-ended, relaxed, and driven by exploration."
unit_name_658,"Bone Gunner"
unit_skill_name_658_1,"Execution Barrage"
overworld_broadcast_atk,"{0} raised the war banner, fought through every obstacle, and in the name of honor, seized {2} from {1}!"
unit_skill_name_657_1,"Suppression Chain"
